"software","version","date","time","output_file","data_file","file_path","study_name","model_number","subgroup","model_type","process_a","process_b","subject_count","wave_count","datapoint_count","parameter_count","LL","aic","bic","adj_bic","aaic","has_converged","trust_all","mistrust","covar_covered","ab_TAU_00_est","ab_TAU_00_se","ab_TAU_00_wald","ab_TAU_00_pval","ab_TAU_11_est","ab_TAU_11_se","ab_TAU_11_wald","ab_TAU_11_pval","ab_TAU_01_est","ab_TAU_01_se","ab_TAU_01_wald","ab_TAU_01_pval","ab_TAU_10_est","ab_TAU_10_se","ab_TAU_10_wald","ab_TAU_10_pval","ab_SIGMA_est","ab_SIGMA_se","ab_SIGMA_wald","ab_SIGMA_pval","aa_TAU_00_est","aa_TAU_00_se","aa_TAU_00_wald","aa_TAU_00_pval","aa_TAU_11_est","aa_TAU_11_se","aa_TAU_11_wald","aa_TAU_11_pval","aa_TAU_01_est","aa_TAU_01_se","aa_TAU_01_wald","aa_TAU_01_pval","a_SIGMA_est","a_SIGMA_se","a_SIGMA_wald","a_SIGMA_pval","bb_TAU_00_est","bb_TAU_00_se","bb_TAU_00_wald","bb_TAU_00_pval","bb_TAU_11_est","bb_TAU_11_se","bb_TAU_11_wald","bb_TAU_11_pval","bb_TAU_10_est","bb_TAU_10_se","bb_TAU_10_wald","bb_TAU_10_pval","b_SIGMA_est","b_SIGMA_se","b_SIGMA_wald","b_SIGMA_pval","a_GAMMA_00_est","a_GAMMA_00_se","a_GAMMA_00_wald","a_GAMMA_00_pval","a_GAMMA_10_est","a_GAMMA_10_se","a_GAMMA_10_wald","a_GAMMA_10_pval","b_GAMMA_00_est","b_GAMMA_00_se","b_GAMMA_00_wald","b_GAMMA_00_pval","b_GAMMA_10_est","b_GAMMA_10_se","b_GAMMA_10_wald","b_GAMMA_10_pval","R_IAIB_est","R_IAIB_se","R_IAIB_wald","R_IAIB_pval","R_SASB_est","R_SASB_se","R_SASB_wald","R_SASB_pval","R_RES_AB_est","R_RES_AB_se","R_RES_AB_wald","R_RES_AB_pval","a_GAMMA_01_est","a_GAMMA_01_se","a_GAMMA_01_wald","a_GAMMA_01_pval","a_GAMMA_11_est","a_GAMMA_11_se","a_GAMMA_11_wald","a_GAMMA_11_pval","b_GAMMA_01_est","b_GAMMA_01_se","b_GAMMA_01_wald","b_GAMMA_01_pval","b_GAMMA_11_est","b_GAMMA_11_se","b_GAMMA_11_wald","b_GAMMA_11_pval","a_GAMMA_02_est","a_GAMMA_02_se","a_GAMMA_02_wald","a_GAMMA_02_pval","a_GAMMA_12_est","a_GAMMA_12_se","a_GAMMA_12_wald","a_GAMMA_12_pval","b_GAMMA_02_est","b_GAMMA_02_se","b_GAMMA_02_wald","b_GAMMA_02_pval","b_GAMMA_12_est","b_GAMMA_12_se","b_GAMMA_12_wald","b_GAMMA_12_pval","a_GAMMA_03_est","a_GAMMA_03_se","a_GAMMA_03_wald","a_GAMMA_03_pval","a_GAMMA_13_est","a_GAMMA_13_se","a_GAMMA_13_wald","a_GAMMA_13_pval","b_GAMMA_03_est","b_GAMMA_03_se","b_GAMMA_03_wald","b_GAMMA_03_pval","b_GAMMA_13_est","b_GAMMA_13_se","b_GAMMA_13_wald","b_GAMMA_13_pval","a_GAMMA_04_est","a_GAMMA_04_se","a_GAMMA_04_wald","a_GAMMA_04_pval","a_GAMMA_14_est","a_GAMMA_14_se","a_GAMMA_14_wald","a_GAMMA_14_pval","b_GAMMA_04_est","b_GAMMA_04_se","b_GAMMA_04_wald","b_GAMMA_04_pval","b_GAMMA_14_est","b_GAMMA_14_se","b_GAMMA_14_wald","b_GAMMA_14_pval","a_GAMMA_05_est","a_GAMMA_05_se","a_GAMMA_05_wald","a_GAMMA_05_pval","a_GAMMA_15_est","a_GAMMA_15_se","a_GAMMA_15_wald","a_GAMMA_15_pval","b_GAMMA_05_est","b_GAMMA_05_se","b_GAMMA_05_wald","b_GAMMA_05_pval","b_GAMMA_15_est","b_GAMMA_15_se","b_GAMMA_15_wald","b_GAMMA_15_pval","a_GAMMA_06_est","a_GAMMA_06_se","a_GAMMA_06_wald","a_GAMMA_06_pval","a_GAMMA_16_est","a_GAMMA_16_se","a_GAMMA_16_wald","a_GAMMA_16_pval","b_GAMMA_06_est","b_GAMMA_06_se","b_GAMMA_06_wald","b_GAMMA_06_pval","b_GAMMA_16_est","b_GAMMA_16_se","b_GAMMA_16_wald","b_GAMMA_16_pval"
"Mplus VERSION 7.31","0.1","06/27/2015"," 1:11 AM","b1_male_aeh_pulmonary_global_fev1_mmse.out","C:\Users\Lewina\SkyDrive\IALSA\M+\NAS_wide_20150626.dat","./studies/nas/physical-cognitive/2015-12-18/b1_male_aeh_pulmonary_global_fev1_mmse.out","nas","b1","male","aeh","fev1","mmse",1132,6,NA,38,-23828.061,47732.121,47923.327,47802.628,47734.8328023788,TRUE,TRUE,NA,0,0.974,0.3,3.249,0.001,-0.001,0.002,-0.698,0.485,-0.057,0.034,-1.665,0.096,0.021,0.021,1.011,0.312,-0.046,0.062,-0.748,0.455,24.649,1.327,18.569,0,0.035,0.006,5.939,0,0.003,0.063,0.049,0.961,2.279,0.139,16.389,0,0.71,0.261,2.72,0.007,0.001,0.002,0.476,0.634,0.02,0.021,0.946,0.344,2.155,0.143,15.045,0,-25.504,4.152,-6.143,0,0.048,0.263,0.181,0.857,24.326,1.506,16.152,0,-0.017,0.169,-0.1,0.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.239,0.021,-11.239,0,-0.003,0.002,-1.696,0.09,-0.07,0.01,-7.265,0,-0.002,0.001,-1.63,0.103,0.139,0.061,2.269,0.023,0.008,0.004,1.976,0.048,0.116,0.023,5.054,0,0.001,0.003,0.553,0.58,0.289,0.024,11.886,0,-0.002,0.002,-1.204,0.229,0.015,0.009,1.734,0.083,0,0.001,-0.299,0.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.31","0.1","06/27/2015"," 1:12 AM","b1_male_aeh_pulmonary_memory_fev1_delayedrecall.out","C:\Users\Lewina\SkyDrive\IALSA\M+\NAS_wide_20150626.dat","./studies/nas/physical-cognitive/2015-12-18/b1_male_aeh_pulmonary_memory_fev1_delayedrecall.out","nas","b1","male","aeh","fev1","delayedrecall",1132,6,NA,38,-23360.829,46797.657,46988.863,46868.164,46800.3688023788,TRUE,TRUE,NA,0,0.489,0.329,1.484,0.138,0,0.002,-0.079,0.937,0.023,0.037,0.639,0.523,-0.002,0.022,-0.074,0.941,0.039,0.054,0.724,0.469,24.677,1.327,18.601,0,0.035,0.006,5.922,0,-0.004,0.063,-0.063,0.95,2.279,0.139,16.359,0,1.985,0.173,11.456,0,0.007,0.002,4.212,0,-0.001,0.013,-0.098,0.922,1.349,0.06,22.639,0,-25.474,4.157,-6.128,0,0.054,0.262,0.208,0.836,2.55,1.722,1.481,0.139,0.064,0.183,0.349,0.727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.238,0.021,-11.211,0,-0.003,0.002,-1.564,0.118,-0.078,0.009,-8.598,0,-0.003,0.001,-3.395,0.001,0.139,0.061,2.271,0.023,0.008,0.004,1.906,0.057,0.106,0.025,4.272,0,-0.001,0.003,-0.291,0.771,0.289,0.024,11.863,0,-0.002,0.002,-1.213,0.225,0.017,0.01,1.74,0.082,-0.001,0.001,-0.845,0.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.31","0.1","06/27/2015"," 1:12 AM","b1_male_aeh_pulmonary_memory_fev1_immediaterecall.out","C:\Users\Lewina\SkyDrive\IALSA\M+\NAS_wide_20150626.dat","./studies/nas/physical-cognitive/2015-12-18/b1_male_aeh_pulmonary_memory_fev1_immediaterecall.out","nas","b1","male","aeh","fev1","immediaterecall",1132,6,NA,38,-25351.636,50779.272,50970.478,50849.779,50781.9838023788,TRUE,TRUE,NA,0,1.218,0.65,1.873,0.061,0.004,0.003,1.117,0.264,0.033,0.068,0.475,0.635,-0.04,0.041,-0.968,0.333,-0.13,0.107,-1.214,0.225,24.677,1.327,18.594,0,0.035,0.006,5.924,0,-0.004,0.063,-0.07,0.944,2.278,0.139,16.392,0,6.843,0.642,10.657,0,0.012,0.007,1.726,0.084,0.01,0.054,0.183,0.855,6.187,0.358,17.277,0,-25.424,4.154,-6.12,0,0.051,0.262,0.194,0.846,11.552,3.333,3.466,0.001,0.235,0.326,0.721,0.471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.238,0.021,-11.173,0,-0.003,0.002,-1.647,0.1,-0.162,0.018,-9.052,0,-0.007,0.002,-3.267,0.001,0.137,0.061,2.246,0.025,0.008,0.004,1.935,0.053,0.245,0.048,5.111,0,0.002,0.006,0.341,0.733,0.289,0.024,11.863,0,-0.002,0.002,-1.209,0.227,0.033,0.019,1.691,0.091,-0.002,0.002,-1.292,0.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.31","0.1","06/27/2015"," 1:12 AM","b1_male_aeh_pulmonary_verbalfluency_fev1_animals.out","C:\Users\Lewina\SkyDrive\IALSA\M+\NAS_wide_20150626.dat","./studies/nas/physical-cognitive/2015-12-18/b1_male_aeh_pulmonary_verbalfluency_fev1_animals.out","nas","b1","male","aeh","fev1","animals",1132,5,NA,38,-25685.639,51447.278,51638.484,51517.785,51449.9898023788,TRUE,TRUE,NA,0,-1.018,0.845,-1.205,0.228,0,0.005,0.009,0.993,0.081,0.09,0.901,0.368,0.001,0.053,0.014,0.989,0.142,0.145,0.982,0.326,24.682,1.327,18.603,0,0.037,0.006,6.07,0,-0.011,0.064,-0.172,0.864,2.267,0.144,15.755,0,12.328,1.164,10.59,0,0.022,0.01,2.124,0.034,-0.097,0.097,-0.998,0.318,10.435,0.456,22.897,0,-25.378,4.165,-6.093,0,0.05,0.268,0.185,0.853,6.578,4.395,1.497,0.134,0.186,0.441,0.421,0.673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.238,0.021,-11.168,0,-0.003,0.002,-1.587,0.112,-0.146,0.025,-5.949,0,-0.008,0.003,-3.083,0.002,0.14,0.061,2.281,0.023,0.007,0.004,1.768,0.077,0.335,0.061,5.464,0,-0.006,0.006,-0.964,0.335,0.289,0.024,11.811,0,-0.002,0.002,-1.153,0.249,0.056,0.026,2.178,0.029,-0.002,0.003,-0.678,0.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.31","0.1","06/27/2015"," 1:12 AM","b1_male_aeh_pulmonary_workingmemory_fev1_digitbackwardspan.out","C:\Users\Lewina\SkyDrive\IALSA\M+\NAS_wide_20150626.dat","./studies/nas/physical-cognitive/2015-12-18/b1_male_aeh_pulmonary_workingmemory_fev1_digitbackwardspan.out","nas","b1","male","aeh","fev1","digitbackwardspan",1132,6,NA,38,-22385.279,44846.558,45037.765,44917.066,44849.2698023788,TRUE,TRUE,NA,0,0.143,0.258,0.554,0.579,0.002,0.001,1.518,0.129,-0.006,0.025,-0.239,0.811,0,0.015,0.004,0.997,0.047,0.043,1.08,0.28,24.69,1.329,18.576,0,0.035,0.006,5.937,0,-0.004,0.063,-0.07,0.944,2.279,0.139,16.38,0,0.938,0.104,8.98,0,0,0.001,0.57,0.569,-0.01,0.008,-1.344,0.179,0.942,0.04,23.635,0,-25.581,4.15,-6.164,0,0.064,0.261,0.244,0.807,2.325,1.288,1.805,0.071,-0.051,0.115,-0.447,0.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.238,0.021,-11.202,0,-0.003,0.002,-1.57,0.117,-0.017,0.007,-2.554,0.011,-0.001,0.001,-1.731,0.083,0.137,0.061,2.246,0.025,0.008,0.004,1.935,0.053,0.09,0.018,5.094,0,-0.002,0.002,-1.466,0.143,0.29,0.024,11.913,0,-0.002,0.002,-1.256,0.209,0.012,0.007,1.618,0.106,0,0.001,0.297,0.767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.31","0.1","06/27/2015"," 1:12 AM","b1_male_aeh_pulmonary_workingmemory_fev1_digitbackwardtotal.out","C:\Users\Lewina\SkyDrive\IALSA\M+\NAS_wide_20150626.dat","./studies/nas/physical-cognitive/2015-12-18/b1_male_aeh_pulmonary_workingmemory_fev1_digitbackwardtotal.out","nas","b1","male","aeh","fev1","digitbackwardtotal",1132,6,NA,38,-23703.274,47482.548,47673.754,47553.055,47485.2598023788,TRUE,TRUE,NA,0,0.159,0.427,0.372,0.71,0.001,0.002,0.585,0.559,-0.001,0.039,-0.015,0.988,0.023,0.027,0.849,0.396,0.084,0.066,1.27,0.204,24.679,1.328,18.58,0,0.035,0.006,5.943,0,-0.005,0.063,-0.072,0.942,2.279,0.139,16.387,0,2.9,0.269,10.769,0,0.002,0.002,0.91,0.363,-0.043,0.02,-2.125,0.034,2.26,0.098,23.002,0,-25.567,4.15,-6.161,0,0.062,0.262,0.236,0.813,0.015,2.047,0.007,0.994,-0.029,0.176,-0.167,0.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.238,0.021,-11.204,0,-0.003,0.002,-1.566,0.117,-0.037,0.011,-3.395,0.001,-0.001,0.001,-1.299,0.194,0.137,0.061,2.242,0.025,0.008,0.004,1.948,0.051,0.164,0.029,5.644,0,-0.004,0.002,-1.61,0.107,0.29,0.024,11.909,0,-0.002,0.002,-1.247,0.213,0.022,0.012,1.835,0.067,0,0.001,0.008,0.993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.31","0.1","06/27/2015"," 2:32 AM","b1_male_age_pulmonary_fluidreasoning_fev1_figurecopy.out","C:\Users\Lewina\SkyDrive\IALSA\M+\NAS_wide_20150626.dat","./studies/nas/physical-cognitive/2015-12-18/b1_male_age_pulmonary_fluidreasoning_fev1_figurecopy.out","nas","b1","male","age","fev1","figurecopy",1132,6,NA,23,-20483.376,41012.752,41128.482,41055.428,41013.7483898917,TRUE,TRUE,NA,0,4.638,1.096,4.231,0,0.009,0.006,1.477,0.14,-0.149,0.109,-1.368,0.171,-0.041,0.065,-0.639,0.523,-0.609,0.198,-3.078,0.002,28.298,1.42,19.928,0,0.036,0.006,5.998,0,-0.016,0.062,-0.258,0.796,2.273,0.138,16.428,0,13.841,1.435,9.647,0,0.011,0.014,0.824,0.41,0.052,0.126,0.415,0.678,17.93,0.668,26.842,0,25.679,0.17,150.946,0,-0.213,0.013,-16.237,0,15.302,0.194,78.907,0,-0.197,0.023,-8.533,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.306,0.021,-14.249,0,-0.002,0.002,-1.372,0.17,-0.166,0.025,-6.705,0,-0.002,0.003,-0.777,0.437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.31","0.1","06/27/2015"," 2:33 AM","b1_male_age_pulmonary_fluidreasoning_fev1_patterncomparison.out","C:\Users\Lewina\SkyDrive\IALSA\M+\NAS_wide_20150626.dat","./studies/nas/physical-cognitive/2015-12-18/b1_male_age_pulmonary_fluidreasoning_fev1_patterncomparison.out","nas","b1","male","age","fev1","patterncomparison",1132,4,NA,23,-14828.371,29702.743,29818.473,29745.418,29703.7393898917,TRUE,TRUE,NA,0,-0.266,0.302,-0.883,0.377,-0.003,0.002,-1.336,0.182,-0.049,0.042,-1.173,0.241,0.001,0.019,0.048,0.962,0.038,0.048,0.791,0.429,28.462,1.435,19.837,0,0.04,0.007,5.46,0,-0.035,0.07,-0.498,0.619,2.127,0.159,13.38,0,0.959,0.182,5.26,0,0.003,0.004,0.78,0.435,0.045,0.018,2.467,0.014,0.972,0.089,10.96,0,25.708,0.171,150.747,0,-0.222,0.014,-15.618,0,5.73,0.059,96.572,0,0.075,0.01,7.394,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.305,0.022,-14.092,0,-0.002,0.002,-1.359,0.174,0.079,0.008,9.618,0,0.003,0.001,2.653,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.31","0.1","06/27/2015"," 2:33 AM","b1_male_age_pulmonary_global_fev1_mmse.out","C:\Users\Lewina\SkyDrive\IALSA\M+\NAS_wide_20150626.dat","./studies/nas/physical-cognitive/2015-12-18/b1_male_age_pulmonary_global_fev1_mmse.out","nas","b1","male","age","fev1","mmse",1132,6,NA,23,-17594.287,35234.574,35350.304,35277.249,35235.5703898917,TRUE,TRUE,NA,0,1.312,0.338,3.883,0,-0.001,0.002,-0.512,0.609,-0.061,0.038,-1.577,0.115,0.025,0.023,1.092,0.275,-0.051,0.061,-0.822,0.411,28.304,1.42,19.932,0,0.035,0.006,5.992,0,-0.009,0.062,-0.15,0.881,2.279,0.14,16.334,0,0.922,0.286,3.227,0.001,0.002,0.002,1.043,0.297,0.009,0.023,0.393,0.694,2.116,0.14,15.165,0,25.676,0.17,150.909,0,-0.214,0.013,-16.401,0,27.757,0.067,417.215,0,-0.056,0.009,-6.441,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.308,0.022,-14.289,0,-0.002,0.002,-1.451,0.147,-0.076,0.01,-7.744,0,-0.002,0.001,-1.574,0.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.31","0.1","06/27/2015"," 2:34 AM","b1_male_age_pulmonary_memory_fev1_delayedrecall.out","C:\Users\Lewina\SkyDrive\IALSA\M+\NAS_wide_20150626.dat","./studies/nas/physical-cognitive/2015-12-18/b1_male_age_pulmonary_memory_fev1_delayedrecall.out","nas","b1","male","age","fev1","delayedrecall",1132,6,NA,23,-17111.057,34268.113,34383.843,34310.789,34269.1093898917,TRUE,TRUE,NA,0,0.849,0.363,2.34,0.019,0,0.002,0.005,0.996,0.009,0.039,0.236,0.813,0,0.022,0.006,0.996,0.037,0.054,0.68,0.496,28.322,1.42,19.95,0,0.035,0.006,5.97,0,-0.018,0.062,-0.283,0.777,2.279,0.14,16.302,0,2.074,0.174,11.895,0,0.007,0.002,4.227,0,-0.002,0.013,-0.151,0.88,1.352,0.06,22.608,0,25.678,0.17,150.998,0,-0.212,0.013,-16.341,0,6.34,0.068,93.573,0,-0.101,0.008,-12.526,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.306,0.021,-14.269,0,-0.002,0.002,-1.309,0.191,-0.083,0.009,-9.35,0,-0.003,0.001,-3.236,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.31","0.1","06/27/2015"," 2:34 AM","b1_male_age_pulmonary_memory_fev1_immediaterecall.out","C:\Users\Lewina\SkyDrive\IALSA\M+\NAS_wide_20150626.dat","./studies/nas/physical-cognitive/2015-12-18/b1_male_age_pulmonary_memory_fev1_immediaterecall.out","nas","b1","male","age","fev1","immediaterecall",1132,6,NA,23,-19111.371,38268.742,38384.472,38311.418,38269.7383898917,TRUE,TRUE,NA,0,1.979,0.721,2.746,0.006,0.005,0.003,1.288,0.198,-0.002,0.072,-0.022,0.982,-0.037,0.042,-0.889,0.374,-0.135,0.108,-1.253,0.21,28.318,1.42,19.936,0,0.035,0.006,5.977,0,-0.018,0.062,-0.283,0.777,2.279,0.14,16.332,0,7.291,0.662,11.021,0,0.012,0.007,1.764,0.078,0.008,0.054,0.152,0.879,6.206,0.358,17.317,0,25.68,0.17,150.852,0,-0.213,0.013,-16.199,0,18.975,0.132,143.661,0,-0.179,0.015,-12.26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.306,0.021,-14.235,0,-0.002,0.002,-1.404,0.16,-0.173,0.018,-9.818,0,-0.006,0.002,-3.087,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.31","0.1","06/27/2015"," 2:34 AM","b1_male_age_pulmonary_verbalfluency_fev1_animals.out","C:\Users\Lewina\SkyDrive\IALSA\M+\NAS_wide_20150626.dat","./studies/nas/physical-cognitive/2015-12-18/b1_male_age_pulmonary_verbalfluency_fev1_animals.out","nas","b1","male","age","fev1","animals",1132,5,NA,23,-19445.803,38937.607,39053.337,38980.282,38938.6033898917,TRUE,TRUE,NA,0,0.148,0.894,0.165,0.869,0,0.005,0.042,0.967,0.049,0.093,0.521,0.602,0.008,0.054,0.149,0.882,0.141,0.144,0.979,0.328,28.314,1.418,19.965,0,0.038,0.006,6.091,0,-0.024,0.064,-0.372,0.71,2.268,0.144,15.699,0,13.329,1.19,11.205,0,0.023,0.01,2.206,0.027,-0.119,0.099,-1.209,0.227,10.419,0.456,22.861,0,25.666,0.17,150.945,0,-0.209,0.013,-15.801,0,18.677,0.171,109.312,0,-0.16,0.02,-8.107,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.306,0.021,-14.225,0,-0.002,0.002,-1.345,0.179,-0.164,0.024,-6.783,0,-0.008,0.003,-2.939,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.31","0.1","06/27/2015"," 2:34 AM","b1_male_age_pulmonary_workingmemory_fev1_digitbackwardspan.out","C:\Users\Lewina\SkyDrive\IALSA\M+\NAS_wide_20150626.dat","./studies/nas/physical-cognitive/2015-12-18/b1_male_age_pulmonary_workingmemory_fev1_digitbackwardspan.out","nas","b1","male","age","fev1","digitbackwardspan",1132,6,NA,23,-16140.16,32326.32,32442.05,32368.995,32327.3163898917,TRUE,TRUE,NA,0,0.427,0.286,1.495,0.135,0.002,0.001,1.549,0.121,-0.006,0.027,-0.235,0.814,0.001,0.015,0.064,0.949,0.043,0.043,0.992,0.321,28.343,1.422,19.937,0,0.035,0.006,5.99,0,-0.018,0.062,-0.298,0.766,2.28,0.14,16.328,0,1,0.108,9.271,0,0,0.001,0.569,0.569,-0.011,0.008,-1.44,0.15,0.943,0.04,23.576,0,25.68,0.17,150.911,0,-0.211,0.013,-16.229,0,5.075,0.05,101.803,0,-0.033,0.005,-6.661,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.306,0.021,-14.263,0,-0.002,0.002,-1.279,0.201,-0.022,0.007,-3.223,0.001,-0.001,0.001,-1.732,0.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
