"software","version","date","time","output_file","data_file","file_path","study_name","model_number","subgroup","model_type","process_a","process_b","subject_count","wave_count","datapoint_count","parameter_count","LL","aic","bic","adj_bic","aaic","has_converged","trust_all","mistrust","covar_covered","ab_TAU_00_est","ab_TAU_00_se","ab_TAU_00_wald","ab_TAU_00_pval","ab_TAU_11_est","ab_TAU_11_se","ab_TAU_11_wald","ab_TAU_11_pval","ab_TAU_01_est","ab_TAU_01_se","ab_TAU_01_wald","ab_TAU_01_pval","ab_TAU_10_est","ab_TAU_10_se","ab_TAU_10_wald","ab_TAU_10_pval","ab_SIGMA_est","ab_SIGMA_se","ab_SIGMA_wald","ab_SIGMA_pval","aa_TAU_00_est","aa_TAU_00_se","aa_TAU_00_wald","aa_TAU_00_pval","aa_TAU_11_est","aa_TAU_11_se","aa_TAU_11_wald","aa_TAU_11_pval","aa_TAU_01_est","aa_TAU_01_se","aa_TAU_01_wald","aa_TAU_01_pval","a_SIGMA_est","a_SIGMA_se","a_SIGMA_wald","a_SIGMA_pval","bb_TAU_00_est","bb_TAU_00_se","bb_TAU_00_wald","bb_TAU_00_pval","bb_TAU_11_est","bb_TAU_11_se","bb_TAU_11_wald","bb_TAU_11_pval","bb_TAU_10_est","bb_TAU_10_se","bb_TAU_10_wald","bb_TAU_10_pval","b_SIGMA_est","b_SIGMA_se","b_SIGMA_wald","b_SIGMA_pval","a_GAMMA_00_est","a_GAMMA_00_se","a_GAMMA_00_wald","a_GAMMA_00_pval","a_GAMMA_10_est","a_GAMMA_10_se","a_GAMMA_10_wald","a_GAMMA_10_pval","b_GAMMA_00_est","b_GAMMA_00_se","b_GAMMA_00_wald","b_GAMMA_00_pval","b_GAMMA_10_est","b_GAMMA_10_se","b_GAMMA_10_wald","b_GAMMA_10_pval","R_IAIB_est","R_IAIB_se","R_IAIB_wald","R_IAIB_pval","R_SASB_est","R_SASB_se","R_SASB_wald","R_SASB_pval","R_RES_AB_est","R_RES_AB_se","R_RES_AB_wald","R_RES_AB_pval","a_GAMMA_01_est","a_GAMMA_01_se","a_GAMMA_01_wald","a_GAMMA_01_pval","a_GAMMA_11_est","a_GAMMA_11_se","a_GAMMA_11_wald","a_GAMMA_11_pval","b_GAMMA_01_est","b_GAMMA_01_se","b_GAMMA_01_wald","b_GAMMA_01_pval","b_GAMMA_11_est","b_GAMMA_11_se","b_GAMMA_11_wald","b_GAMMA_11_pval","a_GAMMA_02_est","a_GAMMA_02_se","a_GAMMA_02_wald","a_GAMMA_02_pval","a_GAMMA_12_est","a_GAMMA_12_se","a_GAMMA_12_wald","a_GAMMA_12_pval","b_GAMMA_02_est","b_GAMMA_02_se","b_GAMMA_02_wald","b_GAMMA_02_pval","b_GAMMA_12_est","b_GAMMA_12_se","b_GAMMA_12_wald","b_GAMMA_12_pval","a_GAMMA_03_est","a_GAMMA_03_se","a_GAMMA_03_wald","a_GAMMA_03_pval","a_GAMMA_13_est","a_GAMMA_13_se","a_GAMMA_13_wald","a_GAMMA_13_pval","b_GAMMA_03_est","b_GAMMA_03_se","b_GAMMA_03_wald","b_GAMMA_03_pval","b_GAMMA_13_est","b_GAMMA_13_se","b_GAMMA_13_wald","b_GAMMA_13_pval","a_GAMMA_04_est","a_GAMMA_04_se","a_GAMMA_04_wald","a_GAMMA_04_pval","a_GAMMA_14_est","a_GAMMA_14_se","a_GAMMA_14_wald","a_GAMMA_14_pval","b_GAMMA_04_est","b_GAMMA_04_se","b_GAMMA_04_wald","b_GAMMA_04_pval","b_GAMMA_14_est","b_GAMMA_14_se","b_GAMMA_14_wald","b_GAMMA_14_pval","a_GAMMA_05_est","a_GAMMA_05_se","a_GAMMA_05_wald","a_GAMMA_05_pval","a_GAMMA_15_est","a_GAMMA_15_se","a_GAMMA_15_wald","a_GAMMA_15_pval","b_GAMMA_05_est","b_GAMMA_05_se","b_GAMMA_05_wald","b_GAMMA_05_pval","b_GAMMA_15_est","b_GAMMA_15_se","b_GAMMA_15_wald","b_GAMMA_15_pval","a_GAMMA_06_est","a_GAMMA_06_se","a_GAMMA_06_wald","a_GAMMA_06_pval","a_GAMMA_16_est","a_GAMMA_16_se","a_GAMMA_16_wald","a_GAMMA_16_pval","b_GAMMA_06_est","b_GAMMA_06_se","b_GAMMA_06_wald","b_GAMMA_06_pval","b_GAMMA_16_est","b_GAMMA_16_se","b_GAMMA_16_wald","b_GAMMA_16_pval"
"Mplus VERSION 7.3 (Mac)","0.1","02/27/2015"," 1:37 PM","b1_female_aeh_pulmonary_knowledge_fev_synon.out"," satsa.dat","./studies/satsa/physical-cognitive//not_full/b1_female_aeh_pulmonary_knowledge_fev_synon.out","satsa","b1","female","aeh","fev","synon",478,7,NA,29,-4791.379,9640.758,9761.677,9669.634,9644.64192857143,TRUE,TRUE,NA,0,0.256,0.088,2.888,0.004,0,0,1.135,0.256,-0.002,0.005,-0.338,0.735,-0.008,0.007,-1.13,0.259,0.039,0.02,1.982,0.047,0.09,0.009,10.082,0,0,0,5.335,0,-0.001,0,-1.206,0.228,0.054,0.001,42.252,0,19.963,1.805,11.062,0,0.011,0.003,3.221,0.001,-0.049,0.069,-0.716,0.474,4.482,0.216,20.75,0,1.749,0.026,68.075,0,-0.027,0.003,-10.123,0,17.407,0.283,61.427,0,-0.109,0.017,-6.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.034,0.002,-15.264,0,0,0,1.494,0.135,-0.056,0.027,-2.077,0.038,-0.007,0.002,-4.329,0,0.029,0.027,1.091,0.275,0,0.002,0.161,0.872,2.929,0.412,7.103,0,-0.006,0.022,-0.282,0.778,0.014,0.003,4.907,0,0,0,0.529,0.597,0.012,0.042,0.282,0.778,0.002,0.002,0.948,0.343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3 (Mac)","0.1","06/16/2015"," 2:06 PM","b1_female_aeh_pulmonary_memory_fev_digitsforward.out"," satsa.dat","./studies/satsa/physical-cognitive//not_full/b1_female_aeh_pulmonary_memory_fev_digitsforward.out","satsa","b1","female","aeh","fev","digitsforward",478,7,NA,29,-2889.608,5837.216,5958.135,5866.092,5841.09992857143,TRUE,TRUE,NA,0,0.022,0.019,1.153,0.249,0,0,0.543,0.587,-0.001,0.001,-0.642,0.521,0,0.001,0.105,0.916,0.011,0.006,1.773,0.076,0.089,0.009,9.871,0,0,0,5.12,0,-0.001,0,-1.167,0.243,0.054,0.001,41.251,0,0.689,0.085,8.072,0,0,0,0.412,0.681,-0.002,0.004,-0.372,0.71,0.61,0.028,21.933,0,1.752,0.025,68.813,0,-0.028,0.003,-10.337,0,5.517,0.075,73.682,0,-0.024,0.006,-4.235,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.034,0.002,-15.555,0,0,0,1.492,0.136,-0.017,0.006,-2.594,0.009,-0.001,0,-1.312,0.19,0.028,0.027,1.021,0.307,0,0.002,0.215,0.829,0.264,0.074,3.582,0,0,0.004,0.093,0.926,0.014,0.003,4.818,0,0,0,0.562,0.574,0.001,0.009,0.054,0.957,0.002,0.001,2.482,0.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3 (Mac)","0.1","06/16/2015"," 2:32 PM","b1_female_aeh_pulmonary_memory_fev_figurememory.out"," satsa.dat","./studies/satsa/physical-cognitive//not_full/b1_female_aeh_pulmonary_memory_fev_figurememory.out","satsa","b1","female","aeh","fev","figurememory",478,7,NA,29,-4854.781,9767.562,9888.481,9796.438,9771.44592857143,TRUE,TRUE,NA,0,0.137,0.075,1.836,0.066,0,0,1.012,0.312,-0.001,0.006,-0.171,0.865,-0.002,0.007,-0.282,0.778,0.039,0.024,1.61,0.107,0.089,0.009,9.984,0,0,0,5.017,0,-0.001,0,-1.19,0.234,0.054,0.001,42.051,0,11.6,1.164,9.966,0,0.02,0.005,4.171,0,-0.143,0.072,-1.998,0.046,6.917,0.316,21.854,0,1.75,0.025,69.124,0,-0.028,0.003,-10.346,0,20.405,0.257,79.426,0,-0.185,0.022,-8.477,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.034,0.002,-15.332,0,0,0,1.483,0.138,-0.106,0.024,-4.447,0,-0.012,0.002,-6.031,0,0.029,0.028,1.043,0.297,0,0.002,0.185,0.853,1.304,0.302,4.315,0,-0.013,0.024,-0.526,0.599,0.014,0.003,4.902,0,0,0,0.551,0.582,-0.013,0.035,-0.362,0.717,0,0.003,0.032,0.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3 (Mac)","0.1","06/15/2015"," 9:53 PM","b1_female_aeh_pulmonary_reasoning_fev_block.out"," satsa.dat","./studies/satsa/physical-cognitive//not_full/b1_female_aeh_pulmonary_reasoning_fev_block.out","satsa","b1","female","aeh","fev","block",477,7,NA,29,-5538.817,11135.635,11256.493,11164.45,11139.5276174497,TRUE,TRUE,NA,0,0.391,0.134,2.915,0.004,0.001,0.001,1.163,0.245,-0.002,0.009,-0.19,0.85,0.01,0.009,1.156,0.248,0.054,0.027,2.025,0.043,0.09,0.009,10.049,0,0,0,5.417,0,-0.001,0,-1.275,0.202,0.054,0.001,41.925,0,36.036,3.303,10.91,0,0.033,0.006,5.237,0,-0.351,0.127,-2.76,0.006,11.033,0.269,40.969,0,1.75,0.025,69.092,0,-0.028,0.003,-10.612,0,16.254,0.422,38.559,0,-0.373,0.029,-12.67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.034,0.002,-15.227,0,0,0,1.19,0.234,-0.306,0.038,-7.954,0,-0.014,0.002,-5.826,0,0.029,0.027,1.1,0.271,0,0.002,0.162,0.871,2.377,0.447,5.312,0,0.008,0.026,0.294,0.768,0.014,0.003,4.682,0,0,0,0.596,0.551,0.067,0.057,1.177,0.239,-0.003,0.004,-0.721,0.471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3 (Mac)","0.1","02/27/2015"," 1:15 PM","b1_female_aeh_pulmonary_speed_fev_figid.out"," satsa.dat","./studies/satsa/physical-cognitive//not_full/b1_female_aeh_pulmonary_speed_fev_figid.out","satsa","b1","female","aeh","fev","figid",478,7,NA,29,-5836.413,11730.827,11851.746,11759.703,11734.7109285714,TRUE,TRUE,NA,0,0.215,0.117,1.842,0.065,0.001,0.001,1.306,0.192,0.012,0.009,1.318,0.187,0.007,0.009,0.781,0.435,-0.038,0.032,-1.179,0.238,0.09,0.009,9.608,0,0,0,4.974,0,-0.001,0.001,-1.266,0.205,0.054,0.001,42.103,0,36.748,3.606,10.191,0,0.102,0.018,5.661,0,-0.57,0.216,-2.645,0.008,17.855,0.774,23.064,0,1.752,0.026,68.278,0,-0.028,0.003,-10.186,0,27.639,0.448,61.692,0,-0.559,0.045,-12.358,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.034,0.002,-15.242,0,0,0,1.412,0.158,-0.468,0.042,-11.137,0,-0.018,0.004,-4.816,0,0.029,0.028,1.038,0.299,0,0.002,0.202,0.84,0.715,0.551,1.297,0.195,0.065,0.035,1.852,0.064,0.014,0.003,4.697,0,0,0,0.694,0.488,0.036,0.057,0.639,0.523,0.002,0.005,0.493,0.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3 (Mac)","0.1","02/27/2015","12:57 PM","b1_female_aeh_pulmonary_speed_fev_symbol.out"," satsa.dat","./studies/satsa/physical-cognitive//not_full/b1_female_aeh_pulmonary_speed_fev_symbol.out","satsa","b1","female","aeh","fev","symbol",477,7,NA,29,-6115.658,12289.317,12410.175,12318.133,12293.2096174497,TRUE,TRUE,NA,0,0.245,0.196,1.251,0.211,0,0.001,-0.197,0.844,0.015,0.014,1.058,0.29,0.022,0.017,1.281,0.2,0.047,0.042,1.111,0.267,0.09,0.011,8.012,0,0,0,3.632,0,-0.001,0.001,-0.954,0.34,0.054,0.005,10.038,0,72.692,6.819,10.66,0,0.091,0.028,3.293,0.001,-0.587,0.326,-1.802,0.071,27.524,2.435,11.306,0,1.753,0.022,81.275,0,-0.028,0.002,-14.762,0,33.858,0.593,57.071,0,-0.858,0.045,-19.092,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.034,0.002,-17.205,0,0,0,1.515,0.13,-0.731,0.052,-14.024,0,-0.024,0.003,-6.853,0,0.03,0.025,1.202,0.229,0,0.002,0.212,0.832,3.94,0.703,5.607,0,0.004,0.039,0.098,0.922,0.014,0.003,4.292,0,0,0,0.571,0.568,0.1,0.084,1.193,0.233,0.004,0.005,0.679,0.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3 (Mac)","0.1","06/16/2015"," 2:26 PM","b1_female_aeh_pulmonary_visuospatial_fev_rotations.out"," satsa.dat","./studies/satsa/physical-cognitive//not_full/b1_female_aeh_pulmonary_visuospatial_fev_rotations.out","satsa","b1","female","aeh","fev","rotations",476,7,NA,29,-6610.071,13278.143,13398.94,13306.898,13282.0443452915,TRUE,TRUE,NA,0,0.891,0.307,2.902,0.004,0.001,0.001,0.951,0.342,0.008,0.022,0.386,0.699,0.002,0.023,0.106,0.916,0.017,0.088,0.19,0.849,0.089,0.009,9.964,0,0,0,5.043,0,-0.001,0,-1.19,0.234,0.054,0.001,39.372,0,192.068,21.489,8.938,0,0.062,0.077,0.807,0.419,0.095,0.987,0.096,0.923,115.2,5.138,22.421,0,1.751,0.026,67.874,0,-0.028,0.003,-10.054,0,41.779,1.254,33.318,0,-1.045,0.109,-9.55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.034,0.002,-15.37,0,0,0,1.559,0.119,-0.678,0.1,-6.799,0,-0.034,0.008,-4.432,0,0.03,0.027,1.103,0.27,0,0.002,0.144,0.885,1.537,1.06,1.449,0.147,0.154,0.067,2.293,0.022,0.014,0.003,4.811,0,0,0,0.666,0.505,0.173,0.148,1.164,0.245,-0.012,0.01,-1.191,0.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3 (Mac)","0.1","02/27/2015"," 1:51 PM","b1_female_age_muscle_global_grip_mmse.out"," satsa.dat","./studies/satsa/physical-cognitive//not_full/b1_female_age_muscle_global_grip_mmse.out","satsa","b1","female","age","grip","mmse",511,7,NA,21,-9976.52,19995.039,20084.003,20017.346,19996.9285705521,TRUE,TRUE,NA,0,0.244,0.544,0.448,0.654,0.013,0.009,1.457,0.145,0.113,0.096,1.172,0.241,-0.01,0.047,-0.221,0.825,0.892,0.254,3.516,0,17.51,2.324,7.534,0,0.034,0.012,2.773,0.006,-0.087,0.14,-0.62,0.535,21.658,0.943,22.96,0,0.76,0.2,3.8,0,0.046,0.004,12.205,0,0.051,0.018,2.809,0.005,3.128,0.075,41.441,0,21.016,0.325,64.754,0,-0.571,0.035,-16.185,0,28.097,0.101,278.041,0,-0.27,0.022,-12.533,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.274,0.028,-9.632,0,-0.013,0.003,-4.528,0,-0.036,0.01,-3.704,0,-0.014,0.002,-7.222,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3 (Mac)","0.1","02/27/2015"," 1:43 PM","b1_female_age_muscle_knowledge_grip_anal.out"," satsa.dat","./studies/satsa/physical-cognitive//not_full/b1_female_age_muscle_knowledge_grip_anal.out","satsa","b1","female","age","grip","anal",508,7,NA,21,-10003.983,20049.967,20138.807,20072.15,20051.8682345679,TRUE,TRUE,NA,0,1.111,0.945,1.176,0.239,0.008,0.005,1.704,0.088,0.105,0.075,1.403,0.161,0.054,0.068,0.802,0.422,1.184,0.364,3.252,0.001,17.473,2.321,7.529,0,0.03,0.011,2.643,0.008,-0.067,0.139,-0.479,0.632,21.663,0.928,23.338,0,7.781,0.8,9.731,0,0.015,0.004,3.619,0,-0.03,0.048,-0.629,0.529,5.132,0.224,22.909,0,21.024,0.324,64.904,0,-0.569,0.032,-17.575,0,13.719,0.231,59.463,0,-0.096,0.019,-5.037,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.274,0.029,-9.598,0,-0.013,0.003,-4.605,0,-0.157,0.019,-8.229,0,-0.005,0.002,-3.195,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3 (Mac)","0.1","02/27/2015"," 1:18 PM","b1_female_age_muscle_knowledge_grip_info.out"," satsa.dat","./studies/satsa/physical-cognitive//not_full/b1_female_age_muscle_knowledge_grip_info.out","satsa","b1","female","age","grip","info",510,7,NA,21,-11516.051,23074.102,23163.024,23096.367,23075.9954426229,TRUE,TRUE,NA,0,4.327,2.312,1.872,0.061,0.036,0.013,2.895,0.004,-0.004,0.161,-0.025,0.98,-0.096,0.212,-0.452,0.651,0.959,0.493,1.944,0.052,17.519,2.32,7.552,0,0.034,0.012,2.757,0.006,-0.088,0.14,-0.629,0.529,21.632,0.929,23.284,0,57.219,4.603,12.43,0,0.112,0.015,7.506,0,-0.594,0.228,-2.601,0.009,10.923,0.404,27.04,0,21.036,0.326,64.571,0,-0.582,0.034,-17.332,0,29.024,0.458,63.377,0,-0.311,0.031,-10.065,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.271,0.029,-9.496,0,-0.014,0.003,-4.976,0,-0.135,0.041,-3.292,0.001,-0.028,0.003,-10.168,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3 (Mac)","0.1","02/27/2015"," 1:29 PM","b1_female_age_muscle_knowledge_grip_synon.out"," satsa.dat","./studies/satsa/physical-cognitive//not_full/b1_female_age_muscle_knowledge_grip_synon.out","satsa","b1","female","age","grip","synon",508,7,NA,21,-10426.175,20894.351,20983.191,20916.534,20896.2522345679,TRUE,TRUE,NA,0,3.018,1.487,2.029,0.042,0.007,0.005,1.273,0.203,0.025,0.073,0.344,0.731,0.011,0.124,0.092,0.927,0.636,0.357,1.78,0.075,17.586,2.329,7.551,0,0.031,0.012,2.577,0.01,-0.077,0.142,-0.542,0.588,21.655,0.933,23.213,0,24.593,2.092,11.755,0,0.011,0.003,3.517,0,-0.042,0.072,-0.582,0.561,4.526,0.204,22.153,0,21.037,0.324,64.872,0,-0.574,0.033,-17.568,0,18.374,0.288,63.903,0,-0.109,0.016,-6.793,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.273,0.028,-9.622,0,-0.013,0.003,-4.783,0,-0.122,0.027,-4.545,0,-0.007,0.001,-5.008,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3 (Mac)","0.1","02/27/2015"," 1:08 PM","b1_female_age_muscle_speed_grip_figid.out"," satsa.dat","./studies/satsa/physical-cognitive//not_full/b1_female_age_muscle_speed_grip_figid.out","satsa","b1","female","age","grip","figid",508,7,NA,21,-11485.391,23012.782,23101.622,23034.966,23014.6832345679,TRUE,TRUE,NA,0,6.067,2.08,2.917,0.004,0.019,0.012,1.617,0.106,0.043,0.184,0.231,0.817,-0.209,0.164,-1.277,0.201,-0.872,0.584,-1.493,0.136,17.509,2.335,7.498,0,0.031,0.012,2.641,0.008,-0.072,0.144,-0.5,0.617,21.642,0.933,23.195,0,36.275,3.468,10.461,0,0.108,0.017,6.248,0,-0.471,0.211,-2.231,0.026,18.032,0.74,24.367,0,21.042,0.327,64.266,0,-0.572,0.033,-17.224,0,27.975,0.401,69.73,0,-0.527,0.043,-12.186,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.274,0.028,-9.643,0,-0.013,0.003,-4.694,0,-0.495,0.038,-12.984,0,-0.02,0.003,-5.82,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3 (Mac)","0.1","02/27/2015","12:58 PM","b1_female_age_muscle_speed_grip_symbol.out"," satsa.dat","./studies/satsa/physical-cognitive//not_full/b1_female_age_muscle_speed_grip_symbol.out","satsa","b1","female","age","grip","symbol",508,7,NA,21,-11782.872,23607.744,23696.585,23629.928,23609.6452345679,TRUE,TRUE,NA,0,9.295,2.714,3.425,0.001,0.024,0.012,1.977,0.048,-0.039,0.18,-0.22,0.826,-0.117,0.211,-0.554,0.58,2.334,0.772,3.023,0.003,17.514,2.268,7.722,0,0.03,0.014,2.14,0.032,-0.065,0.143,-0.451,0.652,21.651,1.003,21.579,0,80.632,7.054,11.43,0,0.098,0.029,3.371,0.001,-0.363,0.336,-1.08,0.28,27.385,2.344,11.685,0,21.035,0.3,70.166,0,-0.574,0.031,-18.436,0,35.412,0.552,64.199,0,-0.846,0.043,-19.811,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.273,0.03,-8.973,0,-0.014,0.002,-5.444,0,-0.833,0.048,-17.469,0,-0.026,0.003,-7.591,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3 (Mac)","0.1","02/27/2015"," 1:55 PM","b1_female_age_pulmonary_global_fev_mmse.out"," satsa.dat","./studies/satsa/physical-cognitive//not_full/b1_female_age_pulmonary_global_fev_mmse.out","satsa","b1","female","age","fev","mmse",511,7,NA,21,-4688.868,9419.735,9508.699,9442.042,9421.62457055215,TRUE,TRUE,NA,0,-0.021,0.04,-0.514,0.608,0.001,0.001,1.546,0.122,0.002,0.007,0.204,0.838,0.006,0.003,1.843,0.065,0.063,0.017,3.726,0,0.1,0.009,10.807,0,0,0,5.129,0,0,0.001,-0.537,0.592,0.056,0.001,40.259,0,0.752,0.191,3.945,0,0.046,0.004,12.315,0,0.051,0.018,2.879,0.004,3.129,0.068,45.696,0,1.78,0.025,71.512,0,-0.03,0.002,-12.117,0,28.103,0.099,284.144,0,-0.269,0.022,-12.282,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.036,0.002,-17.113,0,0,0,0.216,0.829,-0.037,0.01,-3.805,0,-0.014,0.002,-7.13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
