"software","version","date","time","output_file","data_file","file_path","study_name","model_number","subgroup","model_type","process_a","process_b","subject_count","wave_count","datapoint_count","parameter_count","LL","aic","bic","adj_bic","aaic","has_converged","trust_all","mistrust","covar_covered","ab_TAU_00_est","ab_TAU_00_se","ab_TAU_00_wald","ab_TAU_00_pval","ab_TAU_11_est","ab_TAU_11_se","ab_TAU_11_wald","ab_TAU_11_pval","ab_TAU_01_est","ab_TAU_01_se","ab_TAU_01_wald","ab_TAU_01_pval","ab_TAU_10_est","ab_TAU_10_se","ab_TAU_10_wald","ab_TAU_10_pval","ab_SIGMA_est","ab_SIGMA_se","ab_SIGMA_wald","ab_SIGMA_pval","aa_TAU_00_est","aa_TAU_00_se","aa_TAU_00_wald","aa_TAU_00_pval","aa_TAU_11_est","aa_TAU_11_se","aa_TAU_11_wald","aa_TAU_11_pval","aa_TAU_01_est","aa_TAU_01_se","aa_TAU_01_wald","aa_TAU_01_pval","a_SIGMA_est","a_SIGMA_se","a_SIGMA_wald","a_SIGMA_pval","bb_TAU_00_est","bb_TAU_00_se","bb_TAU_00_wald","bb_TAU_00_pval","bb_TAU_11_est","bb_TAU_11_se","bb_TAU_11_wald","bb_TAU_11_pval","bb_TAU_10_est","bb_TAU_10_se","bb_TAU_10_wald","bb_TAU_10_pval","b_SIGMA_est","b_SIGMA_se","b_SIGMA_wald","b_SIGMA_pval","a_GAMMA_00_est","a_GAMMA_00_se","a_GAMMA_00_wald","a_GAMMA_00_pval","a_GAMMA_10_est","a_GAMMA_10_se","a_GAMMA_10_wald","a_GAMMA_10_pval","b_GAMMA_00_est","b_GAMMA_00_se","b_GAMMA_00_wald","b_GAMMA_00_pval","b_GAMMA_10_est","b_GAMMA_10_se","b_GAMMA_10_wald","b_GAMMA_10_pval","R_IAIB_est","R_IAIB_se","R_IAIB_wald","R_IAIB_pval","R_SASB_est","R_SASB_se","R_SASB_wald","R_SASB_pval","R_RES_AB_est","R_RES_AB_se","R_RES_AB_wald","R_RES_AB_pval","a_GAMMA_01_est","a_GAMMA_01_se","a_GAMMA_01_wald","a_GAMMA_01_pval","a_GAMMA_11_est","a_GAMMA_11_se","a_GAMMA_11_wald","a_GAMMA_11_pval","b_GAMMA_01_est","b_GAMMA_01_se","b_GAMMA_01_wald","b_GAMMA_01_pval","b_GAMMA_11_est","b_GAMMA_11_se","b_GAMMA_11_wald","b_GAMMA_11_pval","a_GAMMA_02_est","a_GAMMA_02_se","a_GAMMA_02_wald","a_GAMMA_02_pval","a_GAMMA_12_est","a_GAMMA_12_se","a_GAMMA_12_wald","a_GAMMA_12_pval","b_GAMMA_02_est","b_GAMMA_02_se","b_GAMMA_02_wald","b_GAMMA_02_pval","b_GAMMA_12_est","b_GAMMA_12_se","b_GAMMA_12_wald","b_GAMMA_12_pval","a_GAMMA_03_est","a_GAMMA_03_se","a_GAMMA_03_wald","a_GAMMA_03_pval","a_GAMMA_13_est","a_GAMMA_13_se","a_GAMMA_13_wald","a_GAMMA_13_pval","b_GAMMA_03_est","b_GAMMA_03_se","b_GAMMA_03_wald","b_GAMMA_03_pval","b_GAMMA_13_est","b_GAMMA_13_se","b_GAMMA_13_wald","b_GAMMA_13_pval","a_GAMMA_04_est","a_GAMMA_04_se","a_GAMMA_04_wald","a_GAMMA_04_pval","a_GAMMA_14_est","a_GAMMA_14_se","a_GAMMA_14_wald","a_GAMMA_14_pval","b_GAMMA_04_est","b_GAMMA_04_se","b_GAMMA_04_wald","b_GAMMA_04_pval","b_GAMMA_14_est","b_GAMMA_14_se","b_GAMMA_14_wald","b_GAMMA_14_pval","a_GAMMA_05_est","a_GAMMA_05_se","a_GAMMA_05_wald","a_GAMMA_05_pval","a_GAMMA_15_est","a_GAMMA_15_se","a_GAMMA_15_wald","a_GAMMA_15_pval","b_GAMMA_05_est","b_GAMMA_05_se","b_GAMMA_05_wald","b_GAMMA_05_pval","b_GAMMA_15_est","b_GAMMA_15_se","b_GAMMA_15_wald","b_GAMMA_15_pval","a_GAMMA_06_est","a_GAMMA_06_se","a_GAMMA_06_wald","a_GAMMA_06_pval","a_GAMMA_16_est","a_GAMMA_16_se","a_GAMMA_16_wald","a_GAMMA_16_pval","b_GAMMA_06_est","b_GAMMA_06_se","b_GAMMA_06_wald","b_GAMMA_06_pval","b_GAMMA_16_est","b_GAMMA_16_se","b_GAMMA_16_wald","b_GAMMA_16_pval"
"Mplus VERSION 7.3 (Mac)","0.1","02/27/2015"," 1:57 PM","b1_female_aeh_pulmonary_global_fev_mmse.out"," satsa.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_female_aeh_pulmonary_global_fev_mmse.out","satsa","b1","female","aeh","fev","mmse",480,7,NA,29,-4397.049,8852.098,8973.138,8881.095,8855.96466666667,TRUE,TRUE,NA,0,-0.017,0.04,-0.435,0.663,0.001,0.001,1.496,0.135,0,0.007,-0.008,0.994,0.006,0.003,1.915,0.056,0.055,0.017,3.198,0.001,0.089,0.009,9.851,0,0,0,5.206,0,-0.001,0,-1.027,0.305,0.055,0.001,39.823,0,0.732,0.192,3.804,0,0.045,0.004,12.001,0,0.05,0.018,2.84,0.005,3.08,0.073,42.357,0,1.754,0.026,67.966,0,-0.03,0.003,-11.24,0,27.968,0.105,265.689,0,-0.269,0.024,-11.291,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.034,0.002,-15.367,0,0,0,0.685,0.493,-0.034,0.01,-3.271,0.001,-0.014,0.002,-6.222,0,0.029,0.027,1.099,0.272,0,0.002,0.179,0.858,0.409,0.143,2.858,0.004,-0.002,0.021,-0.086,0.932,0.014,0.003,4.78,0,0,0,0.542,0.588,-0.017,0.016,-1.023,0.306,0.001,0.003,0.348,0.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3 (Mac)","0.1","02/27/2015"," 1:41 PM","b1_female_aeh_pulmonary_knowledge_fev_anal.out"," satsa.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_female_aeh_pulmonary_knowledge_fev_anal.out","satsa","b1","female","aeh","fev","anal",476,7,NA,29,-4408.423,8874.845,8995.642,8903.6,8878.74634529148,TRUE,TRUE,NA,0,0.187,0.067,2.803,0.005,0,0,0.802,0.423,-0.005,0.005,-0.889,0.374,-0.001,0.005,-0.16,0.873,0.01,0.02,0.515,0.606,0.089,0.009,9.949,0,0,0,5.041,0,-0.001,0.001,-1.139,0.254,0.054,0.001,38.711,0,6.174,0.71,8.701,0,0.014,0.004,3.464,0.001,-0.057,0.047,-1.223,0.221,5.133,0.235,21.837,0,1.75,0.026,68.348,0,-0.027,0.003,-10.241,0,13.049,0.238,54.917,0,-0.098,0.021,-4.613,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.034,0.002,-15.421,0,0,0,1.485,0.138,-0.118,0.019,-6.273,0,-0.005,0.002,-2.486,0.013,0.03,0.027,1.111,0.266,0,0.002,0.125,0.9,1.895,0.213,8.899,0,0.002,0.018,0.13,0.897,0.014,0.003,4.854,0,0,0,0.513,0.608,0.017,0.029,0.592,0.554,0.001,0.002,0.577,0.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3 (Mac)","0.1","02/27/2015"," 1:28 PM","b1_female_aeh_pulmonary_knowledge_fev_info.out"," satsa.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_female_aeh_pulmonary_knowledge_fev_info.out","satsa","b1","female","aeh","fev","info",479,7,NA,29,-5837.28,11732.56,11853.54,11761.497,11736.4352783964,TRUE,TRUE,NA,0,0.114,0.128,0.895,0.371,0.001,0.001,1.965,0.049,-0.006,0.01,-0.606,0.544,0,0.011,-0.018,0.986,0.085,0.027,3.13,0.002,0.09,0.009,10.085,0,0,0,5.182,0,-0.001,0.001,-1.324,0.185,0.054,0.001,41.967,0,45.04,3.685,12.222,0,0.102,0.014,7.095,0,-0.48,0.203,-2.366,0.018,11.059,0.43,25.714,0,1.752,0.026,67.673,0,-0.028,0.003,-10.445,0,27.705,0.435,63.719,0,-0.293,0.035,-8.324,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.034,0.002,-15.465,0,0,0,1.243,0.214,-0.041,0.039,-1.03,0.303,-0.026,0.003,-8.713,0,0.029,0.027,1.052,0.293,0,0.002,0.203,0.839,4.262,0.663,6.423,0,-0.04,0.039,-1.022,0.307,0.014,0.003,4.777,0,0,0,0.738,0.461,0.011,0.063,0.179,0.858,0.004,0.004,0.822,0.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3 (Mac)","0.1","02/27/2015"," 1:37 PM","b1_female_aeh_pulmonary_knowledge_fev_synon.out"," satsa.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_female_aeh_pulmonary_knowledge_fev_synon.out","satsa","b1","female","aeh","fev","synon",478,7,NA,29,-4791.379,9640.758,9761.677,9669.634,9644.64192857143,TRUE,TRUE,NA,0,0.256,0.088,2.888,0.004,0,0,1.135,0.256,-0.002,0.005,-0.338,0.735,-0.008,0.007,-1.13,0.259,0.039,0.02,1.982,0.047,0.09,0.009,10.082,0,0,0,5.335,0,-0.001,0,-1.206,0.228,0.054,0.001,42.252,0,19.963,1.805,11.062,0,0.011,0.003,3.221,0.001,-0.049,0.069,-0.716,0.474,4.482,0.216,20.75,0,1.749,0.026,68.075,0,-0.027,0.003,-10.123,0,17.407,0.283,61.427,0,-0.109,0.017,-6.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.034,0.002,-15.264,0,0,0,1.494,0.135,-0.056,0.027,-2.077,0.038,-0.007,0.002,-4.329,0,0.029,0.027,1.091,0.275,0,0.002,0.161,0.872,2.929,0.412,7.103,0,-0.006,0.022,-0.282,0.778,0.014,0.003,4.907,0,0,0,0.529,0.597,0.012,0.042,0.282,0.778,0.002,0.002,0.948,0.343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3 (Mac)","0.1","06/16/2015"," 2:06 PM","b1_female_aeh_pulmonary_memory_fev_digitsforward.out"," satsa.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_female_aeh_pulmonary_memory_fev_digitsforward.out","satsa","b1","female","aeh","fev","digitsforward",478,7,NA,29,-2889.608,5837.216,5958.135,5866.092,5841.09992857143,TRUE,TRUE,NA,0,0.022,0.019,1.153,0.249,0,0,0.543,0.587,-0.001,0.001,-0.642,0.521,0,0.001,0.105,0.916,0.011,0.006,1.773,0.076,0.089,0.009,9.871,0,0,0,5.12,0,-0.001,0,-1.167,0.243,0.054,0.001,41.251,0,0.689,0.085,8.072,0,0,0,0.412,0.681,-0.002,0.004,-0.372,0.71,0.61,0.028,21.933,0,1.752,0.025,68.813,0,-0.028,0.003,-10.337,0,5.517,0.075,73.682,0,-0.024,0.006,-4.235,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.034,0.002,-15.555,0,0,0,1.492,0.136,-0.017,0.006,-2.594,0.009,-0.001,0,-1.312,0.19,0.028,0.027,1.021,0.307,0,0.002,0.215,0.829,0.264,0.074,3.582,0,0,0.004,0.093,0.926,0.014,0.003,4.818,0,0,0,0.562,0.574,0.001,0.009,0.054,0.957,0.002,0.001,2.482,0.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3 (Mac)","0.1","06/16/2015"," 2:32 PM","b1_female_aeh_pulmonary_memory_fev_figurememory.out"," satsa.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_female_aeh_pulmonary_memory_fev_figurememory.out","satsa","b1","female","aeh","fev","figurememory",478,7,NA,29,-4854.781,9767.562,9888.481,9796.438,9771.44592857143,TRUE,TRUE,NA,0,0.137,0.075,1.836,0.066,0,0,1.012,0.312,-0.001,0.006,-0.171,0.865,-0.002,0.007,-0.282,0.778,0.039,0.024,1.61,0.107,0.089,0.009,9.984,0,0,0,5.017,0,-0.001,0,-1.19,0.234,0.054,0.001,42.051,0,11.6,1.164,9.966,0,0.02,0.005,4.171,0,-0.143,0.072,-1.998,0.046,6.917,0.316,21.854,0,1.75,0.025,69.124,0,-0.028,0.003,-10.346,0,20.405,0.257,79.426,0,-0.185,0.022,-8.477,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.034,0.002,-15.332,0,0,0,1.483,0.138,-0.106,0.024,-4.447,0,-0.012,0.002,-6.031,0,0.029,0.028,1.043,0.297,0,0.002,0.185,0.853,1.304,0.302,4.315,0,-0.013,0.024,-0.526,0.599,0.014,0.003,4.902,0,0,0,0.551,0.582,-0.013,0.035,-0.362,0.717,0,0.003,0.032,0.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3 (Mac)","0.1","06/15/2015"," 9:53 PM","b1_female_aeh_pulmonary_reasoning_fev_block.out"," satsa.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_female_aeh_pulmonary_reasoning_fev_block.out","satsa","b1","female","aeh","fev","block",477,7,NA,29,-5538.817,11135.635,11256.493,11164.45,11139.5276174497,TRUE,TRUE,NA,0,0.391,0.134,2.915,0.004,0.001,0.001,1.163,0.245,-0.002,0.009,-0.19,0.85,0.01,0.009,1.156,0.248,0.054,0.027,2.025,0.043,0.09,0.009,10.049,0,0,0,5.417,0,-0.001,0,-1.275,0.202,0.054,0.001,41.925,0,36.036,3.303,10.91,0,0.033,0.006,5.237,0,-0.351,0.127,-2.76,0.006,11.033,0.269,40.969,0,1.75,0.025,69.092,0,-0.028,0.003,-10.612,0,16.254,0.422,38.559,0,-0.373,0.029,-12.67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.034,0.002,-15.227,0,0,0,1.19,0.234,-0.306,0.038,-7.954,0,-0.014,0.002,-5.826,0,0.029,0.027,1.1,0.271,0,0.002,0.162,0.871,2.377,0.447,5.312,0,0.008,0.026,0.294,0.768,0.014,0.003,4.682,0,0,0,0.596,0.551,0.067,0.057,1.177,0.239,-0.003,0.004,-0.721,0.471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3 (Mac)","0.1","02/27/2015"," 1:15 PM","b1_female_aeh_pulmonary_speed_fev_figid.out"," satsa.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_female_aeh_pulmonary_speed_fev_figid.out","satsa","b1","female","aeh","fev","figid",478,7,NA,29,-5836.413,11730.827,11851.746,11759.703,11734.7109285714,TRUE,TRUE,NA,0,0.215,0.117,1.842,0.065,0.001,0.001,1.306,0.192,0.012,0.009,1.318,0.187,0.007,0.009,0.781,0.435,-0.038,0.032,-1.179,0.238,0.09,0.009,9.608,0,0,0,4.974,0,-0.001,0.001,-1.266,0.205,0.054,0.001,42.103,0,36.748,3.606,10.191,0,0.102,0.018,5.661,0,-0.57,0.216,-2.645,0.008,17.855,0.774,23.064,0,1.752,0.026,68.278,0,-0.028,0.003,-10.186,0,27.639,0.448,61.692,0,-0.559,0.045,-12.358,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.034,0.002,-15.242,0,0,0,1.412,0.158,-0.468,0.042,-11.137,0,-0.018,0.004,-4.816,0,0.029,0.028,1.038,0.299,0,0.002,0.202,0.84,0.715,0.551,1.297,0.195,0.065,0.035,1.852,0.064,0.014,0.003,4.697,0,0,0,0.694,0.488,0.036,0.057,0.639,0.523,0.002,0.005,0.493,0.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3 (Mac)","0.1","02/27/2015","12:57 PM","b1_female_aeh_pulmonary_speed_fev_symbol.out"," satsa.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_female_aeh_pulmonary_speed_fev_symbol.out","satsa","b1","female","aeh","fev","symbol",477,7,NA,29,-6115.658,12289.317,12410.175,12318.133,12293.2096174497,TRUE,TRUE,NA,0,0.245,0.196,1.251,0.211,0,0.001,-0.197,0.844,0.015,0.014,1.058,0.29,0.022,0.017,1.281,0.2,0.047,0.042,1.111,0.267,0.09,0.011,8.012,0,0,0,3.632,0,-0.001,0.001,-0.954,0.34,0.054,0.005,10.038,0,72.692,6.819,10.66,0,0.091,0.028,3.293,0.001,-0.587,0.326,-1.802,0.071,27.524,2.435,11.306,0,1.753,0.022,81.275,0,-0.028,0.002,-14.762,0,33.858,0.593,57.071,0,-0.858,0.045,-19.092,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.034,0.002,-17.205,0,0,0,1.515,0.13,-0.731,0.052,-14.024,0,-0.024,0.003,-6.853,0,0.03,0.025,1.202,0.229,0,0.002,0.212,0.832,3.94,0.703,5.607,0,0.004,0.039,0.098,0.922,0.014,0.003,4.292,0,0,0,0.571,0.568,0.1,0.084,1.193,0.233,0.004,0.005,0.679,0.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3 (Mac)","0.1","06/16/2015"," 2:26 PM","b1_female_aeh_pulmonary_visuospatial_fev_rotations.out"," satsa.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_female_aeh_pulmonary_visuospatial_fev_rotations.out","satsa","b1","female","aeh","fev","rotations",476,7,NA,29,-6610.071,13278.143,13398.94,13306.898,13282.0443452915,TRUE,TRUE,NA,0,0.891,0.307,2.902,0.004,0.001,0.001,0.951,0.342,0.008,0.022,0.386,0.699,0.002,0.023,0.106,0.916,0.017,0.088,0.19,0.849,0.089,0.009,9.964,0,0,0,5.043,0,-0.001,0,-1.19,0.234,0.054,0.001,39.372,0,192.068,21.489,8.938,0,0.062,0.077,0.807,0.419,0.095,0.987,0.096,0.923,115.2,5.138,22.421,0,1.751,0.026,67.874,0,-0.028,0.003,-10.054,0,41.779,1.254,33.318,0,-1.045,0.109,-9.55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.034,0.002,-15.37,0,0,0,1.559,0.119,-0.678,0.1,-6.799,0,-0.034,0.008,-4.432,0,0.03,0.027,1.103,0.27,0,0.002,0.144,0.885,1.537,1.06,1.449,0.147,0.154,0.067,2.293,0.022,0.014,0.003,4.811,0,0,0,0.666,0.505,0.173,0.148,1.164,0.245,-0.012,0.01,-1.191,0.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3 (Mac)","0.1","02/28/2015"," 1:23 PM","b1_female_aehplus_muscle_global_grip_mmse.out"," satsa.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_female_aehplus_muscle_global_grip_mmse.out","satsa","b1","female","aehplus","grip","mmse",412,7,NA,41,-8108.571,16299.142,16464.004,16333.903,16308.4501081081,TRUE,TRUE,NA,0,0.096,0.635,0.15,0.88,0.008,0.009,0.962,0.336,0.108,0.093,1.163,0.245,-0.035,0.06,-0.585,0.558,1.07,0.302,3.545,0,13.981,2.426,5.764,0,0.024,0.012,1.978,0.048,0.042,0.14,0.301,0.763,21.585,1.054,20.47,0,0.785,0.235,3.341,0.001,0.037,0.004,8.479,0,0.059,0.019,3.059,0.002,3.131,0.086,36.401,0,21.455,0.45,47.717,0,-0.568,0.047,-12.14,0,28.055,0.138,203.671,0,-0.289,0.026,-11.093,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.193,0.035,-5.532,0,-0.012,0.003,-3.653,0,-0.031,0.012,-2.52,0.012,-0.014,0.002,-5.552,0,0.313,0.393,0.795,0.426,0.023,0.033,0.68,0.497,0.319,0.186,1.715,0.086,0.008,0.029,0.272,0.785,0.148,0.054,2.747,0.006,0,0.004,0.014,0.989,-0.012,0.02,-0.592,0.554,0.002,0.003,0.603,0.547,0.287,0.631,0.454,0.649,0.024,0.054,0.442,0.658,-0.069,0.263,-0.261,0.794,0.039,0.04,0.99,0.322,-2.158,0.809,-2.667,0.008,0.01,0.073,0.134,0.894,-0.099,0.26,-0.382,0.702,0.018,0.048,0.368,0.713,-2.008,1.665,-1.206,0.228,-0.298,0.214,-1.392,0.164,-0.524,0.499,-1.049,0.294,0.122,0.112,1.093,0.274
"Mplus VERSION 7.3 (Mac)","0.1","02/28/2015"," 1:26 PM","b1_female_aehplus_muscle_knowledge_grip_anal.out"," satsa.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_female_aehplus_muscle_knowledge_grip_anal.out","satsa","b1","female","aehplus","grip","anal",410,7,NA,41,-8149.448,16380.897,16545.559,16415.459,16390.2556956522,TRUE,TRUE,NA,0,-0.075,0.975,-0.077,0.938,0.006,0.005,1.294,0.196,0.13,0.078,1.66,0.097,0.025,0.067,0.365,0.715,1.219,0.43,2.834,0.005,13.885,2.415,5.75,0,0.021,0.011,1.86,0.063,0.064,0.137,0.464,0.643,21.6,1.062,20.346,0,6.308,0.805,7.834,0,0.013,0.005,2.848,0.004,-0.056,0.052,-1.079,0.281,5.197,0.266,19.532,0,21.477,0.446,48.133,0,-0.567,0.042,-13.382,0,13.137,0.3,43.824,0,-0.118,0.025,-4.682,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.192,0.035,-5.445,0,-0.013,0.003,-3.695,0,-0.115,0.021,-5.429,0,-0.005,0.002,-2.436,0.015,0.319,0.392,0.815,0.415,0.019,0.034,0.57,0.569,1.758,0.233,7.546,0,0.014,0.019,0.743,0.457,0.149,0.053,2.802,0.005,0,0.004,0.107,0.915,0.032,0.033,0.979,0.328,0,0.003,-0.032,0.975,0.259,0.636,0.408,0.684,0.026,0.055,0.482,0.63,0.499,0.379,1.318,0.187,0.007,0.033,0.211,0.833,-2.19,0.822,-2.663,0.008,0.006,0.072,0.086,0.932,-0.558,0.643,-0.869,0.385,0.076,0.061,1.249,0.212,-2.025,1.718,-1.178,0.239,-0.31,0.219,-1.416,0.157,-0.733,0.966,-0.758,0.448,0.047,0.118,0.395,0.693
"Mplus VERSION 7.3 (Mac)","0.1","02/28/2015"," 1:27 PM","b1_female_aehplus_muscle_knowledge_grip_info.out"," satsa.dat","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/satsa/physical-cognitive/b1_female_aehplus_muscle_knowledge_grip_info.out","satsa","b1","female","aehplus","grip","info",411,7,NA,41,-9359.331,18800.662,18965.425,18835.323,18809.9953333333,TRUE,TRUE,NA,0,2.528,2.398,1.054,0.292,0.031,0.014,2.221,0.026,-0.003,0.176,-0.02,0.984,-0.238,0.218,-1.091,0.275,0.874,0.571,1.529,0.126,13.985,2.421,5.777,0,0.023,0.012,1.942,0.052,0.041,0.138,0.297,0.767,21.574,1.073,20.099,0,45.512,4.183,10.881,0,0.101,0.016,6.251,0,-0.649,0.241,-2.692,0.007,11.454,0.493,23.212,0,21.473,0.447,48.075,0,-0.57,0.043,-13.204,0,27.865,0.566,49.262,0,-0.286,0.046,-6.224,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.191,0.035,-5.438,0,-0.013,0.003,-3.758,0,-0.038,0.047,-0.813,0.416,-0.025,0.003,-7.181,0,0.293,0.392,0.749,0.454,0.023,0.033,0.698,0.485,4.031,0.784,5.141,0,-0.03,0.048,-0.626,0.531,0.15,0.054,2.804,0.005,0,0.004,0.066,0.947,0.015,0.071,0.21,0.833,0.003,0.005,0.527,0.598,0.25,0.629,0.397,0.691,0.025,0.054,0.461,0.645,1.083,0.992,1.092,0.275,0.037,0.061,0.6,0.549,-2.171,0.798,-2.721,0.007,0.004,0.073,0.054,0.957,-2.04,1.118,-1.825,0.068,0.087,0.091,0.955,0.339,-2.019,1.642,-1.23,0.219,-0.315,0.215,-1.461,0.144,0.376,1.747,0.215,0.83,-0.168,0.191,-0.883,0.377
