"software","version","date","time","output_file","data_file","file_path","study_name","model_number","subgroup","model_type","process_a","process_b","subject_count","wave_count","datapoint_count","parameter_count","LL","aic","bic","adj_bic","aaic","has_converged","trust_all","mistrust","covar_covered","ab_TAU_00_est","ab_TAU_00_se","ab_TAU_00_wald","ab_TAU_00_pval","ab_TAU_11_est","ab_TAU_11_se","ab_TAU_11_wald","ab_TAU_11_pval","ab_TAU_01_est","ab_TAU_01_se","ab_TAU_01_wald","ab_TAU_01_pval","ab_TAU_10_est","ab_TAU_10_se","ab_TAU_10_wald","ab_TAU_10_pval","ab_SIGMA_est","ab_SIGMA_se","ab_SIGMA_wald","ab_SIGMA_pval","aa_TAU_00_est","aa_TAU_00_se","aa_TAU_00_wald","aa_TAU_00_pval","aa_TAU_11_est","aa_TAU_11_se","aa_TAU_11_wald","aa_TAU_11_pval","aa_TAU_01_est","aa_TAU_01_se","aa_TAU_01_wald","aa_TAU_01_pval","a_SIGMA_est","a_SIGMA_se","a_SIGMA_wald","a_SIGMA_pval","bb_TAU_00_est","bb_TAU_00_se","bb_TAU_00_wald","bb_TAU_00_pval","bb_TAU_11_est","bb_TAU_11_se","bb_TAU_11_wald","bb_TAU_11_pval","bb_TAU_10_est","bb_TAU_10_se","bb_TAU_10_wald","bb_TAU_10_pval","b_SIGMA_est","b_SIGMA_se","b_SIGMA_wald","b_SIGMA_pval","a_GAMMA_00_est","a_GAMMA_00_se","a_GAMMA_00_wald","a_GAMMA_00_pval","a_GAMMA_10_est","a_GAMMA_10_se","a_GAMMA_10_wald","a_GAMMA_10_pval","b_GAMMA_00_est","b_GAMMA_00_se","b_GAMMA_00_wald","b_GAMMA_00_pval","b_GAMMA_10_est","b_GAMMA_10_se","b_GAMMA_10_wald","b_GAMMA_10_pval","R_IAIB_est","R_IAIB_se","R_IAIB_wald","R_IAIB_pval","R_SASB_est","R_SASB_se","R_SASB_wald","R_SASB_pval","R_RES_AB_est","R_RES_AB_se","R_RES_AB_wald","R_RES_AB_pval","a_GAMMA_01_est","a_GAMMA_01_se","a_GAMMA_01_wald","a_GAMMA_01_pval","a_GAMMA_11_est","a_GAMMA_11_se","a_GAMMA_11_wald","a_GAMMA_11_pval","b_GAMMA_01_est","b_GAMMA_01_se","b_GAMMA_01_wald","b_GAMMA_01_pval","b_GAMMA_11_est","b_GAMMA_11_se","b_GAMMA_11_wald","b_GAMMA_11_pval","a_GAMMA_02_est","a_GAMMA_02_se","a_GAMMA_02_wald","a_GAMMA_02_pval","a_GAMMA_12_est","a_GAMMA_12_se","a_GAMMA_12_wald","a_GAMMA_12_pval","b_GAMMA_02_est","b_GAMMA_02_se","b_GAMMA_02_wald","b_GAMMA_02_pval","b_GAMMA_12_est","b_GAMMA_12_se","b_GAMMA_12_wald","b_GAMMA_12_pval","a_GAMMA_03_est","a_GAMMA_03_se","a_GAMMA_03_wald","a_GAMMA_03_pval","a_GAMMA_13_est","a_GAMMA_13_se","a_GAMMA_13_wald","a_GAMMA_13_pval","b_GAMMA_03_est","b_GAMMA_03_se","b_GAMMA_03_wald","b_GAMMA_03_pval","b_GAMMA_13_est","b_GAMMA_13_se","b_GAMMA_13_wald","b_GAMMA_13_pval","a_GAMMA_04_est","a_GAMMA_04_se","a_GAMMA_04_wald","a_GAMMA_04_pval","a_GAMMA_14_est","a_GAMMA_14_se","a_GAMMA_14_wald","a_GAMMA_14_pval","b_GAMMA_04_est","b_GAMMA_04_se","b_GAMMA_04_wald","b_GAMMA_04_pval","b_GAMMA_14_est","b_GAMMA_14_se","b_GAMMA_14_wald","b_GAMMA_14_pval","a_GAMMA_05_est","a_GAMMA_05_se","a_GAMMA_05_wald","a_GAMMA_05_pval","a_GAMMA_15_est","a_GAMMA_15_se","a_GAMMA_15_wald","a_GAMMA_15_pval","b_GAMMA_05_est","b_GAMMA_05_se","b_GAMMA_05_wald","b_GAMMA_05_pval","b_GAMMA_15_est","b_GAMMA_15_se","b_GAMMA_15_wald","b_GAMMA_15_pval","a_GAMMA_06_est","a_GAMMA_06_se","a_GAMMA_06_wald","a_GAMMA_06_pval","a_GAMMA_16_est","a_GAMMA_16_se","a_GAMMA_16_wald","a_GAMMA_16_pval","b_GAMMA_06_est","b_GAMMA_06_se","b_GAMMA_06_wald","b_GAMMA_06_pval","b_GAMMA_16_est","b_GAMMA_16_se","b_GAMMA_16_wald","b_GAMMA_16_pval"
"Mplus VERSION 7.3",0.1,"09/15/2015"," 2:39 PM","b1_male_ae_walking_language_gait_bnt.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/eas/physical-cognitive/without-errors/Gait/b1_male_ae_walking_language_gait_bnt.out","eas","b1","male","ae","gait","bnt",376,8,NA,25,-4260.75,8571.501,8669.74,8590.422,8575.21528571429,TRUE,TRUE,NA,0,7.506,5.275,1.423,0.155,0.035,0.161,0.219,0.827,0.121,0.957,0.126,0.899,0.358,1.279,0.28,0.779,0.404,0.787,0.513,0.608,322.878,59.407,5.435,0,2.084,1.486,1.403,0.161,6.235,9.369,0.665,0.506,79.852,7.519,10.621,0,4.508,0.57,7.906,0,0.004,0.016,0.259,0.796,0.039,0.104,0.369,0.712,1.968,0.1,19.675,0,108.474,5.633,19.257,0,-2.29,1.266,-1.809,0.07,12.048,0.291,41.368,0,-0.018,0.102,-0.173,0.863,0.197,0.13,1.516,0.129,0.38,1.793,0.212,0.832,0.032,0.063,0.515,0.607,-0.984,0.363,-2.713,0.007,-0.104,0.092,-1.128,0.259,-0.012,0.026,-0.443,0.658,-0.011,0.006,-1.739,0.082,0.083,0.612,0.135,0.892,-0.003,0.135,-0.025,0.98,0.001,0.011,0.06,0.952,0,0.011,0.004,0.997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3",0.1,"09/15/2015","11:48 AM","b1_male_ae_walking_memory_gait_digitspantotal.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/eas/physical-cognitive/without-errors/Gait/b1_male_ae_walking_memory_gait_digitspantotal.out","eas","b1","male","ae","gait","digitspantotal",379,8,NA,25,-4576.821,9203.642,9302.081,9222.761,9207.32471954674,TRUE,TRUE,NA,0,17.59,8.783,2.003,0.045,0.016,0.143,0.115,0.909,-0.952,1.09,-0.873,0.382,1.109,1.687,0.657,0.511,-0.238,1.206,-0.198,0.843,322.919,60.274,5.358,0,1.743,1.405,1.241,0.215,6.001,10.167,0.59,0.555,80.453,7.292,11.032,0,12.47,1.302,9.58,0,0.024,0.027,0.914,0.361,-0.361,0.199,-1.817,0.069,3.093,0.17,18.206,0,105.036,5.421,19.375,0,-1.113,1.192,-0.934,0.35,13.744,0.4,34.321,0,0.164,0.106,1.55,0.121,0.277,0.128,2.173,0.03,0.08,0.701,0.114,0.909,-0.015,0.076,-0.198,0.843,-1.005,0.375,-2.677,0.007,-0.106,0.082,-1.29,0.197,-0.028,0.041,-0.675,0.5,-0.004,0.009,-0.493,0.622,0.477,0.571,0.835,0.404,-0.154,0.139,-1.105,0.269,0,0.013,-0.02,0.984,0.005,0.01,0.447,0.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3",0.1,"09/15/2015"," 1:23 PM","b1_male_ae_walking_memory_gait_logicalmemorytotal.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/eas/physical-cognitive/without-errors/Gait/b1_male_ae_walking_memory_gait_logicalmemorytotal.out","eas","b1","male","ae","gait","logicalmemorytotal",350,8,NA,25,-5112.474,10274.947,10371.396,10292.087,10278.959345679,TRUE,TRUE,NA,0,22.027,16.43,1.341,0.18,-0.162,0.456,-0.355,0.722,2.393,2.662,0.899,0.369,0.702,3.624,0.194,0.846,-0.592,2.668,-0.222,0.824,316.816,61.411,5.159,0,1.552,1.372,1.131,0.258,8.327,10.562,0.788,0.43,80.781,7.397,10.921,0,35.676,4.758,7.498,0,0.271,0.171,1.588,0.112,-0.373,0.991,-0.377,0.706,14.572,0.874,16.667,0,105.834,5.822,18.179,0,-1.27,1.253,-1.014,0.311,20.357,0.816,24.961,0,1.066,0.314,3.389,0.001,0.207,0.15,1.382,0.167,-0.25,0.74,-0.337,0.736,-0.017,0.078,-0.222,0.824,-1.058,0.372,-2.845,0.004,-0.106,0.081,-1.312,0.19,-0.124,0.08,-1.553,0.12,-0.076,0.024,-3.213,0.001,0.476,0.621,0.766,0.444,-0.137,0.143,-0.96,0.337,0.068,0.034,2.028,0.043,-0.067,0.029,-2.283,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3",0.1,"09/15/2015"," 2:20 PM","b1_male_ae_walking_mental_gait_mmse.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/eas/physical-cognitive/without-errors/Gait/b1_male_ae_walking_mental_gait_mmse.out","eas","b1","male","ae","gait","mmse",383,8,NA,25,-3871.708,7793.415,7892.116,7812.795,7797.05645658263,TRUE,TRUE,NA,0,10.378,5.741,1.808,0.071,-0.002,0.119,-0.017,0.987,0.215,0.657,0.327,0.744,0.37,1.24,0.298,0.765,0.074,0.692,0.106,0.915,344.952,75.806,4.55,0,2.137,1.434,1.49,0.136,6.625,12.384,0.535,0.593,79.701,7.189,11.086,0,1.76,0.22,7.991,0,0.003,0.006,0.57,0.569,-0.009,0.045,-0.193,0.847,0.984,0.036,27.395,0,107.675,5.57,19.333,0,-2.218,1.144,-1.938,0.053,26.221,0.194,135.174,0,0.095,0.061,1.548,0.122,0.421,0.201,2.092,0.036,-0.023,1.418,-0.017,0.987,0.008,0.078,0.106,0.915,-1.055,0.375,-2.811,0.005,-0.116,0.087,-1.338,0.181,-0.001,0.017,-0.081,0.935,-0.012,0.004,-2.719,0.007,0.01,0.609,0.017,0.987,-0.006,0.146,-0.038,0.97,-0.002,0.006,-0.362,0.718,0,0.005,-0.061,0.952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3",0.1,"09/15/2015","10:44 AM","b1_male_ae_walking_reasoning_gait_block.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/eas/physical-cognitive/without-errors/Gait/b1_male_ae_walking_reasoning_gait_block.out","eas","b1","male","ae","gait","block",350,8,NA,25,-5410.191,10870.382,10966.831,10887.522,10874.394345679,TRUE,TRUE,NA,0,62.163,19.385,3.207,0.001,0.246,0.482,0.509,0.611,2.144,2.877,0.745,0.456,-4.69,5.235,-0.896,0.37,-2.055,3.097,-0.664,0.507,319.619,57.93,5.517,0,2.365,1.562,1.514,0.13,5.885,10.107,0.582,0.56,79.902,7.244,11.03,0,76.75,8.768,8.753,0,0.163,0.23,0.706,0.48,-2.136,1.451,-1.472,0.141,22.268,1.13,19.703,0,107.608,5.319,20.23,0,-2.042,1.207,-1.692,0.091,20.437,1.079,18.949,0,0.934,0.308,3.034,0.002,0.397,0.118,3.367,0.001,0.396,0.775,0.511,0.61,-0.049,0.073,-0.668,0.504,-1.059,0.366,-2.89,0.004,-0.105,0.092,-1.146,0.252,0.001,0.106,0.007,0.995,-0.063,0.022,-2.844,0.004,0.021,0.601,0.036,0.971,-0.005,0.148,-0.032,0.975,0.005,0.041,0.131,0.896,-0.001,0.033,-0.027,0.979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3",0.1,"09/15/2015","11:31 AM","b1_male_ae_walking_speed_gait_digitsymbol.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/eas/physical-cognitive/without-errors/Gait/b1_male_ae_walking_speed_gait_digitsymbol.out","eas","b1","male","ae","gait","digitsymbol",377,8,NA,25,-5879.978,11809.957,11908.263,11828.944,11813.6607037037,TRUE,TRUE,NA,0,111.467,29.576,3.769,0,0.337,0.787,0.427,0.669,2.8,4.408,0.635,0.525,-0.554,6.962,-0.08,0.937,2.068,2.942,0.703,0.482,340.563,64.359,5.292,0,1.64,1.426,1.15,0.25,7.43,10.471,0.71,0.478,80.323,7.323,10.969,0,151.776,16.648,9.117,0,1.3,0.365,3.563,0,-1.71,2.767,-0.618,0.536,28.946,1.388,20.86,0,108.318,5.397,20.07,0,-1.257,1.219,-1.032,0.302,38.966,1.43,27.244,0,1.011,0.593,1.706,0.088,0.49,0.11,4.445,0,0.231,0.571,0.404,0.686,0.043,0.061,0.703,0.482,-1.035,0.353,-2.937,0.003,-0.119,0.081,-1.478,0.139,-0.287,0.138,-2.082,0.037,-0.064,0.037,-1.72,0.085,-0.212,0.613,-0.346,0.729,-0.117,0.139,-0.844,0.399,0.064,0.071,0.892,0.373,-0.072,0.068,-1.05,0.294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3",0.1,"09/15/2015","11:03 AM","b1_male_aeh_walking_executive_gait_trailsb.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/eas/physical-cognitive/without-errors/Gait/b1_male_aeh_walking_executive_gait_trailsb.out","eas","b1","male","aeh","gait","trailsb",72,8,NA,29,-2664.175,5386.35,5452.374,5361.005,5427.77857142857,TRUE,TRUE,NA,0,-10.931,225.491,-0.048,0.961,-6.863,8.753,-0.784,0.433,-48.172,56.63,-0.851,0.395,19.442,54.199,0.359,0.72,6.53,37.26,0.175,0.861,231.007,100.41,2.301,0.021,2.308,4.376,0.527,0.598,-3.61,18.597,-0.194,0.846,71.399,12.88,5.543,0,1637.996,744.218,2.201,0.028,39.928,35.343,1.13,0.259,-99.319,173.855,-0.571,0.568,1608.348,157.652,10.202,0,102.332,10.978,9.322,0,0.033,3.25,0.01,0.992,169.303,31.727,5.336,0,-6.157,8.665,-0.71,0.477,-0.018,0.369,-0.048,0.962,-0.715,0.918,-0.779,0.436,0.019,0.11,0.175,0.861,-0.413,0.521,-0.794,0.427,-0.162,0.166,-0.978,0.328,0.769,1.919,0.401,0.689,0.355,0.447,0.794,0.427,0.648,0.733,0.883,0.377,-0.265,0.187,-1.416,0.157,-6.236,3.407,-1.831,0.067,0.154,0.774,0.199,0.842,0.105,0.421,0.249,0.803,0.004,0.132,0.031,0.975,-0.727,1.393,-0.522,0.602,0.481,0.363,1.327,0.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3",0.1,"09/15/2015"," 1:10 PM","b1_male_aeh_walking_fluency_gait_category.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/eas/physical-cognitive/without-errors/Gait/b1_male_aeh_walking_fluency_gait_category.out","eas","b1","male","aeh","gait","category",72,8,NA,29,-1916.26,3890.519,3956.543,3865.174,3931.94757142857,TRUE,TRUE,NA,0,26.832,43.561,0.616,0.538,0.877,1.492,0.588,0.557,0.209,7.181,0.029,0.977,-6.332,11.841,-0.535,0.593,-0.981,5.236,-0.187,0.851,225.39,105.119,2.144,0.032,2.267,4.388,0.517,0.605,-2.081,21.014,-0.099,0.921,72.421,16.008,4.524,0,67.218,17.957,3.743,0,0.939,0.642,1.462,0.144,-5.784,3.377,-1.713,0.087,20.223,3.15,6.421,0,101.751,10.95,9.292,0,0.267,2.932,0.091,0.927,33.923,5.398,6.284,0,0.808,1.229,0.657,0.511,0.218,0.321,0.68,0.496,0.601,0.882,0.682,0.496,-0.026,0.136,-0.188,0.851,-0.483,0.538,-0.897,0.37,-0.127,0.156,-0.815,0.415,-0.21,0.413,-0.508,0.612,-0.058,0.08,-0.727,0.468,0.692,0.858,0.806,0.42,-0.28,0.201,-1.398,0.162,0.939,0.552,1.702,0.089,-0.1,0.116,-0.858,0.391,0.153,0.383,0.398,0.691,-0.018,0.107,-0.166,0.868,-0.079,0.161,-0.492,0.623,-0.024,0.039,-0.604,0.546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3",0.1,"09/15/2015"," 3:21 PM","b1_male_aeh_walking_fluency_gait_fas.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/eas/physical-cognitive/without-errors/Gait/b1_male_aeh_walking_fluency_gait_fas.out","eas","b1","male","aeh","gait","fas",72,8,NA,29,-1979.763,4017.527,4083.55,3992.181,4058.95557142857,TRUE,TRUE,NA,0,-5.506,32.699,-0.168,0.866,0.23,1.364,0.169,0.866,0.251,5.605,0.045,0.964,2.434,11.936,0.204,0.838,-0.243,7.349,-0.033,0.974,201.576,87.465,2.305,0.021,0.785,3.056,0.257,0.797,5.177,15.846,0.327,0.744,75.541,14.823,5.096,0,102.61,30.465,3.368,0.001,0.574,0.65,0.883,0.377,0.345,4.582,0.075,0.94,24.819,2.956,8.396,0,102.309,10.277,9.955,0,-0.19,2.917,-0.065,0.948,29.579,6.508,4.545,0,1.415,1.007,1.405,0.16,-0.038,0.226,-0.169,0.866,0.343,1.912,0.179,0.858,-0.006,0.17,-0.033,0.974,-0.427,0.502,-0.851,0.395,-0.139,0.156,-0.895,0.371,-0.037,0.405,-0.092,0.927,-0.022,0.053,-0.403,0.687,0.636,0.775,0.822,0.411,-0.239,0.19,-1.259,0.208,1.53,0.612,2.503,0.012,-0.136,0.12,-1.127,0.26,0.107,0.384,0.278,0.781,0.001,0.116,0.01,0.992,-0.341,0.264,-1.292,0.196,0.001,0.052,0.025,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3",0.1,"09/15/2015"," 3:06 PM","b1_male_aeh_walking_knowledge_gait_information.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/eas/physical-cognitive/without-errors/Gait/b1_male_aeh_walking_knowledge_gait_information.out","eas","b1","male","aeh","gait","information",70,7,NA,29,-1400.979,2859.957,2925.164,2833.817,2903.457,TRUE,TRUE,NA,0,17.16,14.707,1.167,0.243,-0.028,0.744,-0.038,0.969,0.899,4.14,0.217,0.828,-2.155,2.942,-0.732,0.464,0.376,2.399,0.157,0.875,235.488,109.196,2.157,0.031,1.68,4.609,0.364,0.716,-4.588,19.485,-0.235,0.814,73.446,17.055,4.306,0,6.077,4.046,1.502,0.133,0.018,0.267,0.069,0.945,0.175,0.814,0.216,0.829,5.216,0.682,7.652,0,100.718,10.566,9.532,0,0.549,3.062,0.179,0.858,17.889,2.761,6.478,0,-0.739,0.778,-0.95,0.342,0.454,0.356,1.273,0.203,-0.162,4.641,-0.035,0.972,0.019,0.124,0.155,0.877,-0.444,0.56,-0.793,0.428,-0.132,0.178,-0.742,0.458,-0.078,0.16,-0.487,0.626,0.011,0.05,0.221,0.825,0.806,0.769,1.049,0.294,-0.324,0.208,-1.559,0.119,0.665,0.263,2.523,0.012,0.046,0.074,0.623,0.533,0.147,0.393,0.375,0.708,-0.016,0.11,-0.147,0.883,-0.047,0.127,-0.372,0.71,0.008,0.036,0.22,0.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3",0.1,"09/15/2015"," 1:56 PM","b1_male_aeh_walking_knowledge_gait_waisvocab.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/eas/physical-cognitive/without-errors/Gait/b1_male_aeh_walking_knowledge_gait_waisvocab.out","eas","b1","male","aeh","gait","waisvocab",72,8,NA,29,-2012.833,4083.666,4149.689,4058.32,4125.09457142857,TRUE,TRUE,NA,0,-7.21,25.998,-0.277,0.782,-0.291,1.629,-0.179,0.858,6.332,6.616,0.957,0.339,-0.718,6.917,-0.104,0.917,-3.244,9.122,-0.356,0.722,220.747,89.672,2.462,0.014,1.868,4.958,0.377,0.706,-0.903,18.273,-0.049,0.961,72.876,14.525,5.017,0,45.785,20.945,2.186,0.029,0.309,0.874,0.354,0.723,-0.587,3.892,-0.151,0.88,40.644,4.194,9.69,0,102.441,10.373,9.876,0,-0.288,3.45,-0.083,0.933,32.101,4.618,6.951,0,1.546,1.29,1.199,0.231,-0.072,0.259,-0.277,0.782,-0.383,2.053,-0.187,0.852,-0.06,0.166,-0.359,0.719,-0.458,0.496,-0.923,0.356,-0.121,0.178,-0.682,0.495,0.413,0.289,1.43,0.153,-0.098,0.068,-1.437,0.151,0.692,0.754,0.917,0.359,-0.267,0.206,-1.301,0.193,1.604,0.49,3.273,0.001,-0.063,0.144,-0.439,0.661,0.094,0.397,0.237,0.813,0.01,0.143,0.067,0.947,0.031,0.236,0.133,0.894,-0.023,0.062,-0.38,0.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3",0.1,"09/15/2015"," 2:38 PM","b1_male_aeh_walking_language_gait_bnt.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/eas/physical-cognitive/without-errors/Gait/b1_male_aeh_walking_language_gait_bnt.out","eas","b1","male","aeh","gait","bnt",72,8,NA,29,-1492.901,3043.803,3109.826,3018.457,3085.23157142857,TRUE,TRUE,NA,0,4.227,6.197,0.682,0.495,0.059,0.378,0.156,0.876,0.663,1.449,0.457,0.647,0.153,1.619,0.094,0.925,-0.398,1.555,-0.256,0.798,215.737,87.785,2.458,0.014,1.651,3.86,0.428,0.669,0.451,18.546,0.024,0.981,73.535,14.707,5,0,1.788,1.06,1.688,0.091,0.019,0.038,0.5,0.617,0.162,0.191,0.846,0.397,1.671,0.153,10.909,0,101.875,11.39,8.944,0,0.145,3.425,0.042,0.966,11.768,1.166,10.091,0,0.029,0.351,0.083,0.934,0.215,0.276,0.78,0.435,0.331,2.261,0.146,0.884,-0.036,0.14,-0.256,0.798,-0.426,0.513,-0.831,0.406,-0.15,0.173,-0.867,0.386,0.022,0.063,0.351,0.726,-0.021,0.016,-1.351,0.177,0.657,0.798,0.824,0.41,-0.255,0.189,-1.349,0.177,0.073,0.097,0.75,0.453,-0.002,0.02,-0.104,0.917,0.133,0.373,0.358,0.72,-0.008,0.122,-0.068,0.946,0.011,0.049,0.228,0.82,0.004,0.012,0.33,0.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mplus VERSION 7.3",0.1,"09/15/2015","11:46 AM","b1_male_aeh_walking_memory_gait_digitspantotal.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv","C:/Users/koval_000/Documents/GitHub/IALSA-2015-Portland/studies/eas/physical-cognitive/without-errors/Gait/b1_male_aeh_walking_memory_gait_digitspantotal.out","eas","b1","male","aeh","gait","digitspantotal",72,8,NA,29,-1578.945,3215.891,3281.914,3190.545,3257.31957142857,TRUE,TRUE,NA,0,5.317,16.391,0.324,0.746,0.287,0.434,0.662,0.508,-1.407,2.019,-0.697,0.486,-1.406,3.778,-0.372,0.71,0.045,2.039,0.022,0.982,232.372,94.464,2.46,0.014,2.593,4.943,0.524,0.6,-4.454,21.167,-0.21,0.833,71.457,13.351,5.352,0,10.755,3.389,3.173,0.002,0.051,0.058,0.878,0.38,-0.484,0.52,-0.93,0.352,2.602,0.279,9.333,0,101.536,10.666,9.519,0,0.188,3.16,0.06,0.952,15.57,1.977,7.877,0,-0.345,0.454,-0.76,0.447,0.106,0.322,0.33,0.741,0.791,1.119,0.707,0.48,0.003,0.15,0.022,0.982,-0.44,0.6,-0.733,0.464,-0.135,0.19,-0.712,0.477,-0.043,0.131,-0.329,0.743,0.015,0.032,0.463,0.643,0.747,0.848,0.881,0.378,-0.302,0.214,-1.412,0.158,0.302,0.182,1.658,0.097,-0.001,0.03,-0.021,0.983,0.116,0.367,0.315,0.753,0.003,0.133,0.022,0.983,-0.141,0.068,-2.077,0.038,0.01,0.018,0.561,0.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
